experiment,condition,slope,model,accuracy
data_Wierzchon_2014,RF_incorrect,0.0009103764989729597,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880225,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009465830195067369,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009383111326246062,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009542050748498992,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009392428007525466,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009178319494067694,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147560934403907,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000918037690164959,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008920829842283007,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008974700987179646,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790422,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935521,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146707449010185,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146716576817432,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009084294395127904,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008904376877346709,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008672992987184418,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790423,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935521,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178148,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147325971325032,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000936186325619269,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790423,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935521,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178151,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880225,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008907899970053287,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935519,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009050345045022249,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009148055018460097,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009153104670045817,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000983989205330455,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790422,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935516,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178152,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753002,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880228,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009330722235594285,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009209894503167745,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009332865577670563,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008774224083767233,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008930735077329211,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146676340947461,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008884127137676123,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009513503784847058,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008583897650229082,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009083650967242978,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009148915606642591,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009121721056595243,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146894727254176,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009115508739352453,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009184743281914018,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009101082418853769,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009107251784464041,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008891827462733431,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000903651935640791,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009148296496259008,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009083340004174899,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009288259303366354,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009194096636653222,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009447888972596085,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009441621491748013,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009255713775690356,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009079723211478285,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008897070315730581,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008741577294698537,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008546533697913802,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008638617742931554,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008743595386817803,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009153637475071373,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009277184149432258,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737366,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009383111326246062,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790419,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935519,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178151,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880224,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009159282369287633,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009260405399337529,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000925246611279327,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009252181376751245,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146812062629494,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009125476372231652,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009063260015505231,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008951553611298099,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009123660616452367,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009127323788362259,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178152,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880224,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737366,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000914884074344953,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009144086441936459,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178152,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146675033781151,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009154010996853761,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009340506196000082,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009268112926846851,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000963193805638627,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009404710829814251,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009151815002868179,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146672884479345,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009050129748314705,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008767068977519762,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008688066573543363,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790419,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935516,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178152,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146868019586743,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880224,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009177828088578065,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009168389052780908,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136411170280528,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009049205759129526,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009145434813549434,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146757297178379,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880224,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009230671922686828,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790419,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935519,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178152,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753005,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880224,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009163575797976524,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009548282042732676,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009309400547443075,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009376650988682975,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009142334329553972,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146693527693533,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147282797674845,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009229771787962677,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009067493597766019,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009169051362347186,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009424033332302585,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009244243719801822,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146693527693533,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008987406606562803,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008928426422716108,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009521351772934884,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009513473341295154,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009247849988878619,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009150065392962944,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000931035336827977,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009038025056292555,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000869616743137798,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008942126685969363,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009106251121552235,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000931123859933465,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147930154261673,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173017579375499,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009236978538813314,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009087164690506252,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790422,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935519,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009189075300553191,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009093320526030133,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000892082984228301,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009369691180416708,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009255693351344176,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009105218093487544,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146782357928281,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009087113674512888,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009171663235309119,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008979082496438827,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009218555419082757,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009225428322298905,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009245830117624022,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000914734196069525,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009183113523273945,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000898087376603814,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008929351123444954,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000900625389156278,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009131675883860955,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009168239610314065,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009129220186481091,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009344701329671524,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009481300520723317,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009455225899019659,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009202141666083546,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009396414260735956,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147994618547712,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008766424113814026,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000848498480945941,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000866313119187363,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790419,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935516,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009176041356140956,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009149878652138945,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009175819668922982,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009100256012566864,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000892072183514429,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008955716461979461,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935516,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009060007957551373,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146943458013643,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000915928792401697,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009175942692923142,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009256194061131984,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000914884074344953,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009086260053641009,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178151,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009149606477673214,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880224,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000954750018677175,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009230877294026795,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935516,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000917068571534016,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146701062172825,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009114099742756719,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009110878916213602,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009368587738242758,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790419,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935516,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178152,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753002,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880225,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737366,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790422,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009173085311935512,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178151,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880225,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009223542145643368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009277123879810656,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000912686515495167,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753002,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009233457588991931,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009095099087033717,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008553484614068183,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008975358446025991,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009086260053641009,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178151,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146675033781151,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880224,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009268112926846854,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009411235399427633,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009076644415259151,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009133733508517038,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146672884479347,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009127503868292586,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009257550642223425,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009539078242607146,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008920123902652535,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008812994511025476,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009092528542364288,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147585694691449,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009257070240675482,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009473580389527862,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000961194199242118,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790422,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008930183763079944,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178152,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753003,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009153104670045817,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737368,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008334634553095668,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009100695317952556,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009157858960178152,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147104962877614,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009477263517696392,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008992338443425846,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009355684682767364,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009379859141381045,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009111014912175018,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008975185802004061,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147434594846181,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000912407327936552,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009229771787962677,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008951553611298099,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008733955999102941,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008920393882404099,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009120843409294528,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.00091474764200236,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009290161296943157,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000928546728988297,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009201031111920295,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009093517825240036,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000927902235453598,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000908588381232513,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000914667268956406,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009126412021208219,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009348516133895138,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000933575616460528,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008546533697913798,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000895697590106544,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008958460442700655,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000914747025095186,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009477263517696387,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009245390903156391,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0010562129989507717,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009192390677790423,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000924022562945055,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009191485816046391,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753005,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880225,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009036516643326806,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009137303019672072,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0007737812485213651,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009298020675660463,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009189075300553192,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000914684682889377,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880225,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008951434000588808,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0010280542190456553,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009426937741417318,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009266686673016196,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000912686515495167,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753005,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009116364426858307,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008875041986432978,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008997868612374143,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008867506932479015,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009095538238240689,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009096092473732095,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009147742663471045,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009178423219957985,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008982101698216364,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009324375280476326,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009307055205501209,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009194872173397281,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009109143933971672,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009148122283602772,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009085666706351317,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.000892082984228301,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008845334725691601,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008706542547645244,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009615118532760523,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009103764989729597,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753007,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009361863256192688,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009689654664272758,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0008813091090058149,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009495898786542454,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009189841560117958,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009116188120125835,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146952787340581,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009156242761101302,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009186605622430499,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009062131302321659,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009047504073675976,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009100695317952556,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009121721056595247,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009146681053753005,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009139532442880224,RF,incorrect
data_Wierzchon_2014,RF_incorrect,0.0009136405285737369,RF,incorrect
